N,P,K,ph,rainfall,temperature,crop,yield
66.82136122299949,51.729985468492785,183.4203080743099,6.281278472895007,506.9347327818334,31.19177943404611,rice,3.690522042825486
190.193826291824,61.77068240552199,85.37405529635286,4.741463374060229,507.12619729293584,17.829161155912274,cotton,1.8123307784034068
64.5526012728387,24.76789234339653,71.68740741877316,7.6903973979591544,272.4008220161094,16.09087286624228,wheat,2.718289222096936
214.37201185807123,68.91354052799419,110.13228310595571,4.639995365055943,675.4312804433894,17.166290814945533,cotton,1.4891362632873495
191.24844543129925,12.124766387310299,102.07031343835904,7.302631315551416,174.37248202962036,18.504715033635744,wheat,2.6827892191588476
66.26975612837995,69.06690045608143,81.99704831909389,4.591686292598547,89.86219412971093,26.776616454280664,cotton,1.6271615887297486
66.96754281703838,42.223033544993555,144.87343376569913,7.949220946306682,193.70251813889922,23.202713592658235,maize,3.5322499809218204
247.32791570023508,25.231155795215116,156.7211301045035,5.130544143331923,250.80291408092353,19.433047825013624,wheat,3.0643403631062855
124.85415915122407,19.364470149577762,173.5371144254246,6.5570859817702045,261.73329339065504,20.480796431942995,maize,3.0544188049127357
124.12842941337819,76.73150173076608,195.11418884786173,6.88860281793259,552.8851989640757,20.38586248445133,rice,3.245889356553829
212.5599134515005,15.086591130680969,67.9981145838508,6.330181629493648,213.36844049648263,37.22738745188889,cotton,1.938704516288161
239.44971547677173,23.936539395514796,148.8968268481931,5.8630539573955485,557.4937283712384,16.523915665482672,rice,4.415830099969326
247.2002127645742,34.34756432031322,90.96648238923414,6.371257184723887,118.3491299253498,32.90572368762324,cotton,1.8411349587796397
200.67563705178833,53.41643942727843,141.87475495119946,5.745663015524634,160.40184582343176,29.82990345246924,cotton,1.976087120288274
125.25191710618316,48.13607596932689,105.67670426285966,6.252489388323452,431.6160863682462,10.155960156899416,rice,3.6731126688418803
66.70014333973376,18.79504446886198,198.8791584982277,5.935651963992123,741.421851932482,37.808934107513664,rice,3.3964679957606534
205.42938318548735,30.280958861675025,151.202384442335,6.764819294028581,694.6756916083355,31.18030237774006,rice,4.534289416236385
161.680849947161,26.712623976021685,191.44843407817842,5.451696648979934,776.5650818321024,29.10858841782216,cotton,1.9188130460201842
134.84440184939524,24.947999814323897,170.29451890661343,8.454626219656049,537.8592989586282,21.349091814945844,rice,3.900375595894822
231.2708770189472,38.78010355359909,182.5221820094068,6.503479813528662,556.861149812069,25.545686489600108,rice,4.495079807362088
72.23949646123026,59.282201681415984,166.59545549864148,5.2766483096580385,518.7672491986191,17.091585078689164,cotton,1.9617771774818118
148.52502085817184,25.221705255206516,102.64864346766404,6.40826699826909,517.114192143648,10.993535344079529,rice,3.7546177637213245
52.27072895348381,35.667521579208696,65.32192160243919,7.9656605180992965,160.3402588006885,33.40860643648724,maize,3.0536495987539016
143.73212839882524,37.36421987888136,86.657631581094,4.587227172497583,457.8042171229465,35.101565823072804,cotton,1.8288433507573765
61.26065513636747,78.35195706047871,23.64252187519108,7.218216476429156,339.5509500887943,14.549177825198717,maize,3.4516386945709563
73.76358325361439,76.82664498153483,114.3187701436401,6.691871187175712,381.90291183297006,32.03757068368053,maize,3.602240464411286
73.50524935542097,66.00963079264531,110.91040404867357,5.178231977480542,442.70042979442803,30.752274851998443,cotton,1.832040204759315
179.8420604232127,26.91612445734296,114.54508366948788,7.769905757219682,146.29712885168868,14.994500054210533,wheat,3.107331738075965
199.20897585308467,14.762611986416879,195.3256204949715,5.975538489496023,319.6158003890899,21.811206472094227,cotton,1.8014045676330537
166.67375301943193,32.18328964044373,184.06172062187107,5.67520811526203,97.58717065745269,21.83722178335489,cotton,1.751893539029362
242.43450969490837,28.67561846036816,49.10830009941944,7.812500767427604,784.7510978167993,31.27899923254696,rice,4.503712987700727
124.97411590474081,45.414806010247574,86.39885388006006,7.054100184766659,138.8960216150946,33.45450536172955,maize,3.1389112453400525
107.14241725637214,64.44095370474551,96.31211230338714,8.093036334699297,243.8935539087159,12.653703398958388,wheat,2.880073198434333
223.71982563789206,70.08260572152005,84.8959252132966,7.019534814684798,718.4696950275479,25.763138577317683,rice,4.672471311923888
94.71916770389052,69.1404859787356,163.72927344870436,7.463270631728461,412.0325346793564,31.328957914008786,rice,3.9780478981804506
242.64450788812226,35.17728928561475,114.32678057616565,7.845783585038451,151.72790114047274,32.01333663382444,maize,3.7240020407603662
52.43089493796327,58.1064040422478,122.9779670548925,4.718958543639747,338.1729035295117,14.14381868405145,cotton,1.686728018143043
243.97576534152782,31.898393826695404,173.5424406178266,7.604195835477521,136.90099564353937,24.714144008222235,maize,3.590608804401618
58.631982390115226,14.26338802646279,165.06706761476454,6.954825927398307,200.16199781337633,34.01164377815569,maize,3.2789841535664186
228.22862273961422,59.10956859220596,43.798074107653946,4.7780311860607725,89.02238521238377,18.918520144387955,wheat,2.6660674770690744
155.54022181725998,10.687928679885148,148.50462513505417,6.53431168747486,378.6706209118249,21.903273169530323,maize,3.131199733588356
248.59295922386008,38.6427811220942,98.3785032023664,4.8298323119358155,654.9770912939448,32.52203831741731,cotton,1.9399119576863275
64.75931294707978,33.0565488511453,73.03680255125008,7.44378880689289,489.4768840249216,12.500946593145343,rice,3.444389704176474
160.77085688026415,58.53642769631967,29.003387762393544,6.686006855591533,504.7589791134588,34.065812116891394,rice,3.747750393496436
243.8605071238198,63.637183093226525,107.70492086218117,8.31429414964919,200.43802256243023,18.71238806846265,wheat,3.0505547306818825
154.61956883402976,31.286624517989868,83.97860253041566,5.232541486287079,307.9203824392749,10.04060886455156,cotton,1.862200887699333
175.8797276270525,66.81389101113975,65.27234714175215,6.924133810081514,683.931577880624,16.556456061578032,rice,3.7107245007212133
189.14973779692343,30.574173235345363,145.04091132745236,5.346328538281965,115.8921382448859,12.50601794507418,wheat,3.030050166971576
140.90821295355465,41.24284519905929,158.50736971680567,6.956259938909593,693.4479902514003,12.586777395894835,rice,3.713021744889368
175.5116160168127,60.89129689098937,64.06211342529647,7.390598809443426,412.76751969858924,29.39940055599256,rice,4.135026823601085
166.86286238462003,58.5044160457352,28.900538602282506,7.389217317318154,677.8605734938379,15.991337397893815,rice,4.140925640872528
230.23160209819778,79.115793061854,172.7754861017423,7.7602959627304395,288.5048145458003,36.17278616335551,maize,3.5626000120963095
59.089276068291575,25.76127169511523,21.792753416774598,7.914200911833267,304.13221368726556,24.46044730455651,maize,2.6067262905184125
106.19263791844607,56.36225394777077,188.68024890586497,4.809086905068709,613.7036512423571,22.882751222737717,cotton,2.08372024873161
240.08229681531174,52.677733579304416,132.97157731688708,5.873068628289616,638.7471300441651,22.159938510164245,rice,3.969783370062004
228.05275677818327,74.05689181430209,77.93239433623765,7.248490081439223,222.23350849261007,29.392453910805692,maize,3.787684207290619
141.13135055714258,20.945349915141254,64.36602372381252,6.4943451495648485,779.6534936164292,22.663357350661038,rice,3.707953182996791
174.02651956030735,62.62587145108531,21.621019567605543,5.262703787019166,113.3675781836217,13.60080997430537,wheat,2.627095054571441
105.47623659622653,49.778803138813785,62.384855061957886,6.710838280666792,101.37722232659817,34.644821057941186,maize,3.7611353107171785
87.62423194475227,29.226610885153377,44.7910942730854,6.129742611064575,496.6281614645771,21.995069769918445,rice,4.4080588655806165
142.73968098799645,43.21044399030219,130.1899197301662,6.06015311061722,592.0555758287161,12.072128119586068,rice,3.3100880695010044
120.67044560521056,33.364361794885845,49.97820594688423,7.739014869742656,770.6645969187304,24.82224764993731,rice,3.9652527982157015
166.7312223701744,50.551938195192264,115.15337075659147,6.1303933353287245,353.7093355991462,28.125712036759694,cotton,1.6990571869776538
65.54692739299696,72.23004275702661,126.22095602200474,4.605818021921697,68.96855674222483,17.71630899641724,wheat,3.2668474525161573
244.8789615332333,49.85134890885414,73.64750570244462,4.7322533555643655,502.1722545848052,32.40953141486759,cotton,1.8387476266407219
247.24214889592056,54.220569282860886,26.311690823369368,7.924976166766481,267.27201544907894,28.753723689046183,maize,4.127311596695794
189.63234280394903,46.31234929802966,26.705698510555298,8.342403240050086,374.71034089655166,28.209552739404135,maize,3.5933235508547448
157.21927326882408,13.581585451183313,24.74251979490517,7.25363734582283,416.35211168745144,21.783098680298238,rice,3.54638659175998
111.90552325726554,26.3000989813266,153.04244008457832,5.95747317640032,98.38445805352538,36.933628439516056,cotton,1.9916147779110807
212.75900394138972,44.440121060245794,77.24174686657366,8.25440126317891,414.4863384230771,17.677296702578936,rice,4.188074534670659
186.94623451077587,31.716469862129333,163.33403347417945,7.151212345502943,369.7397501032361,26.17575402843267,maize,3.3858351485784755
82.52338786897826,22.723451843283595,97.71190829171285,7.877334196797351,584.4081989649449,18.65354440923329,rice,3.31519667881997
232.1854368987685,45.289298934290684,101.53965814939349,7.563409216148037,534.2494334092585,30.854533083203513,rice,4.553406453093962
214.5074485846338,32.59668554134952,112.31886845172328,6.01655726309037,188.9117886129208,11.3381615483634,wheat,3.3501178468087374
239.9599826583848,28.06753502213903,148.3456621475187,6.414808803403142,204.60418865779775,11.285028300501379,wheat,2.7945445089151666
195.143901677672,42.47897922082666,69.23051584934727,5.2445286174723975,238.25463408077994,32.704107146526155,cotton,1.7628514801944806
172.683039187158,19.32989806575212,41.885722916034844,5.668056401762936,184.21283022288299,22.15950850978279,cotton,1.5092940087475406
133.64860725812377,74.94220131527851,120.09032033446307,7.612502645146087,542.9098997513504,19.55304152880996,rice,3.3779457194635416
236.54569667080264,70.73914685434673,78.85597218369307,8.075913567532433,795.8226344002029,27.010752140909478,rice,4.368518523291609
223.21277790008168,59.533441001837474,99.64843646024673,7.397841693005647,539.0812553869524,29.65318162833126,rice,3.9851894374472145
59.04373402123788,17.434967931191935,136.45040750071496,6.360694786626553,505.01115964346843,15.633637711643384,rice,2.8567626376285142
55.2733948994504,64.31140781287851,108.94263340542871,4.84603707575899,357.44595001330435,15.192074759332483,cotton,1.5615371723659506
125.29267337560992,66.55701296763132,131.6501870781517,4.727791794793793,284.43519414482057,36.82822093727668,cotton,1.5577455905735327
212.1106661563666,63.74352324000364,117.956000380453,5.997302258451415,733.3053176798594,26.510600578767942,rice,3.994034321342822
247.4552258629889,17.97761209834688,153.16334694849786,6.355286875070652,776.7514056066148,20.923261364239508,rice,3.875466130425531
80.08337822070564,55.07355699474353,147.0685911880916,6.936482488853187,422.58213169079585,32.44036745074618,rice,3.3920219725051513
168.826143070427,68.4027357024579,116.15418052555145,4.525958085547989,267.65037162991814,24.70445084578168,cotton,1.5896585354343085
126.1781713262043,50.41473808537674,142.20254375474724,8.458891561865226,627.5916557523258,16.766558690488278,rice,3.844404495945472
243.98287956292063,55.24851626596623,177.2407284090703,5.955755533616172,149.34259315015885,15.788588557964067,wheat,3.3573476602358596
218.42378462714174,42.08544355984143,97.80883180187034,7.892378655204485,624.1911782327612,21.112059452755005,rice,4.254334383288924
217.66574094222756,47.00951239188368,94.29735309478286,6.6398668226616175,664.211280733504,34.07708408727663,rice,4.1117143921328525
143.73863195899406,12.406380084620764,157.56421175342842,5.021757818133386,143.67795847037553,11.72054164923925,wheat,3.064649948090635
132.96390046753305,54.72741153812992,124.85969066755892,7.690262210138087,782.6461015974228,16.118728021133368,rice,3.5231518291905157
104.68141438614126,15.701304902381143,32.78122044006594,7.339308299679504,789.1342177913589,35.00825092787256,rice,3.3109112839124877
61.27509933018543,40.45102160381563,180.58016282439465,6.6097443397169116,752.5396094955134,13.408567931139014,rice,3.598358700282179
222.94447525101063,30.485856836718547,25.540958402775225,6.55821236533512,422.02610705469823,27.629520111396715,rice,3.6477833103333515
212.58020182601553,48.179956514819914,154.71134411775375,4.849918423003713,234.55560670762134,15.978318307388703,wheat,3.0986641418927796
249.9435346572261,19.339143486624494,156.58294568677633,7.123395794295496,486.50696066143473,26.964271730332875,rice,4.191337241791019
249.32736741478107,58.415038138132275,191.55999535074747,8.144980623017199,364.9503788535768,20.7269166716385,maize,3.9029668470712076
161.0863411205255,65.65080758499292,29.744193512417738,4.872979676885434,204.46148353789783,12.846953100067772,wheat,2.262723778194083
203.7974830361021,21.434811482020955,127.43423494120837,5.55404580259562,367.7573072133857,26.309301891514977,cotton,1.7573646109796046
238.95314597648562,17.30191611463175,97.01130271286954,8.109231893768396,547.9173767581929,29.12519691836841,rice,4.332264864519424
219.9294781354823,20.186083795115138,79.51393187471757,5.637375639279173,103.1849830894933,29.04763333104248,cotton,1.278081620024636
99.46962034863952,71.39892933289512,36.25734085383314,7.115774688719705,300.0635010845124,27.836963454035867,maize,2.9903072571860827
140.1088270620187,46.97324832294493,121.27774154083565,6.639272659772576,63.346167509618894,24.006293866195282,maize,3.3337092721110535
75.831883030299,42.70826972052518,106.22733062143045,6.885310420015449,612.1216290962567,24.545233272061118,rice,3.6188200268828368
240.81020545174448,17.4698273371648,38.81980246718437,6.1631556063090125,530.5184507125257,27.79792307462287,rice,4.293740475266862
171.234926890176,55.46892047298733,130.248111277475,5.699965882214844,97.0041010264744,29.32726212890595,cotton,1.8725870731449115
95.72856110069254,70.7599714326563,152.83156164552892,4.694133802918676,773.5531697014759,28.336548687278782,cotton,1.5897886207629268
184.34013688117133,67.9730108526417,158.11009418965668,7.477123757176656,66.96616784532551,26.434475817576647,maize,3.080314338283031
173.62564809157917,53.82382962865609,182.96717388723692,7.484373848776907,492.4704848570664,14.363491574515315,rice,4.001127641442245
121.6325436065681,15.269510165617154,93.7047335399799,7.182902960314893,632.2755963492918,15.89726307780013,rice,3.26989576689984
72.71151843992581,17.867791902320906,191.55309835198466,7.074535152478482,640.9222347835422,17.286272588989753,rice,3.13969647818993
184.3146391185599,13.451629097687727,175.7772929148835,5.474868528670105,75.71385169490284,35.75052639845006,cotton,2.038010256795042
154.06154018075864,28.02354515447285,73.37028278430903,4.589379735065165,729.8113494803295,31.263062570315064,cotton,1.6845604769219882
204.46367834712785,19.49630270122644,48.67094672290253,7.734861587541759,738.8387539453416,25.48027094703259,rice,3.890867525561468
154.03270022239866,28.20336281767037,98.37009130304241,6.4645541427833075,471.0427798657795,17.057593999233312,rice,3.617160775355045
220.43630006370802,36.95406390032731,92.341767432074,5.727352522810474,411.5623991653596,13.104962650836793,rice,4.362366095185944
160.3813677548971,76.0087948849795,123.62947495961677,4.907727627122281,83.65059729694985,35.16525832743929,cotton,1.7896531370492301
162.18759430707723,52.72632418471844,125.00952181899464,4.750886363605554,471.46560688240146,34.994648443041676,cotton,1.507107715173451
225.33072053166902,68.44816499780737,154.99765718839555,5.895466887180709,357.03431132767304,13.099476679479363,cotton,1.4204305677566016
130.69657324247942,59.72460504986326,111.78019067700983,7.718948259067762,629.6048055564921,32.32206665070189,rice,4.3374726261041685
76.80304569012814,17.875219136864224,38.8680753693378,8.174894997335322,352.9126751645659,22.506061940677554,maize,2.7172910268857096
55.756535262667796,61.51442844617642,174.4924403995591,8.087005458452259,562.6856249935323,19.071074119255123,rice,3.560120484195729
201.0274511347238,29.25692170913871,75.75762497333366,8.18000333899862,126.0561096781481,30.694927013843802,maize,3.9440609982330397
174.06191027069292,54.73754928962944,194.83354285518658,8.130901372517371,149.71420307447522,27.201227149700458,maize,3.5306776493309138
190.81595361984472,33.86733815500919,41.21481956235863,6.608899006401583,154.78264298686878,31.840843012613448,maize,3.2939188723844004
92.59283230178215,79.83705842852615,192.4852110018506,5.377662554227616,84.14412484980764,12.08120809772224,wheat,2.913428583583474
77.27429511735394,28.448603564774448,36.38212523885306,7.692186331347282,455.9966444523528,18.92043655880878,rice,3.0112655218203095
52.90893313357638,29.539132954198877,61.5865048304707,5.354851899410316,645.4757945327269,18.9408718116686,cotton,1.6985119793962187
120.11751176131939,75.14705788936789,28.384389575577487,5.568829107026277,507.8084027702496,19.233086584057432,rice,4.186174571470328
167.98353737092663,11.725108324542587,146.92036639501907,5.433017287290194,481.2161641646422,24.069436434026553,cotton,1.7147489134491323
128.44880901994645,58.76822915112378,173.05377258292253,6.559929614783224,560.4679463020523,17.924386486266528,rice,3.5930643647571707
137.49498440474582,60.772847351511466,98.13279472687647,5.78731003267632,304.73399230401105,22.442741082450553,cotton,1.83576180761599
230.83173889874968,68.54650041872796,187.13397350763734,5.116624198501366,321.46555373617167,20.297772607231643,cotton,1.7370784962343255
119.65109340466007,78.21075174469327,126.25383291600792,6.3126936475755295,285.70257366569194,30.588289344574317,cotton,1.8074042473577001
152.79789783196216,78.29213434096567,133.4012843803742,7.995628955140668,584.0816996401817,26.898022278901404,rice,3.933114192867396
206.7306025482286,14.569373029652473,172.17545630613859,6.782211419799889,171.23025175308072,28.30162410488483,maize,3.3410595091602264
129.30855646425402,67.52875259270317,73.424036909331,8.013342423550348,59.76896023469328,15.896349034314044,wheat,2.789811607953194
174.4173400455747,55.24169535601669,83.76782983897265,5.28348874031655,497.14733504186927,19.114060629152902,cotton,2.020166082607941
222.47274174934904,55.313949406116386,183.07134545503598,5.167895494690216,756.786023550654,10.59263253313808,cotton,1.9870492797302632
239.9041247315284,18.984494863028637,182.1734292869775,6.8023085027936805,507.05593774722854,13.034491804208757,rice,4.565239854660493
79.41469618580759,55.51310165119573,195.76689971615676,6.353315606185092,637.1912397056714,17.421518495688844,rice,3.2324913759554113
235.31752503229887,78.77378064208735,182.3308969595008,7.1406905665878275,554.5930320995226,11.83298419645659,rice,4.662916030727942
148.42325861590763,73.82729986776128,42.92696648600496,7.678507164107126,423.0774901422622,26.87370720993167,rice,4.081477035455756
101.64887765979168,40.73914625633954,168.27037150465773,7.505229182608706,588.7943013378845,37.94764324586711,rice,3.1398438518438274
141.82715124765227,12.796358130026604,93.77092605972693,8.269044694634244,668.0780928914163,12.822825993830879,rice,3.8966656925096443
246.0065150570954,35.36054430001434,198.34424407026881,6.093025636628046,218.5487331287735,32.99444595473942,cotton,1.7940336607816023
148.52361879857392,67.84732181203887,105.0105735791842,5.3255469689927235,302.09786036235914,13.32685492342412,cotton,1.400860411893245
115.75032205750165,59.10493710256162,119.69049485039972,6.703650559791543,217.7942993774629,28.75759252630021,maize,3.3634984971784756
176.68017086334515,42.154055891576945,115.35948474622374,4.942972480764743,389.12971669283075,28.00841288565248,cotton,1.8385274877049693
98.02912375563861,13.857107461118176,77.91266537449,5.655404493326525,713.7984131875007,35.276074174713585,rice,3.5633422542937985
65.17266562173279,39.882630947631185,33.503976000725274,5.331552221052577,308.90532562649923,13.190477183054346,cotton,1.5451802350322996
75.77594438212984,42.83174578025184,181.21722147234533,6.086254867188323,330.85016684791503,18.83244505029314,cotton,1.7963173752530242
75.60916779155448,74.99888730258952,164.48164625473163,4.9448663000088615,695.2754260039488,12.5418332899312,cotton,2.3222808943777746
80.38053870245886,54.876027250751164,45.114820500740464,4.627366978192391,436.5307480585064,21.406733122524145,cotton,1.3537157632957517
77.76543452988203,31.815704165825423,159.8182888430131,7.127176018520127,451.58674973557584,35.524608859608456,rice,3.714335175688222
178.17494896064292,46.772278511550496,132.6523998891098,6.940995913159219,695.6009024991597,31.88264822973197,rice,3.989046193093011
86.37601687982897,14.623871547551204,93.64588182517201,7.333435744154645,417.8950527691049,30.241202812468938,rice,3.204787875614138
119.13345666477264,78.07977649548158,65.7238068372013,7.141545761085376,561.1681509720465,24.924770136155658,rice,3.737307121126253
229.35768198120238,35.20419313515082,174.75118103040185,4.957178724569534,114.23349940554554,34.73760078539464,cotton,1.5709158345430803
144.79232805257448,43.450714843919506,146.03388667292955,5.664315525502586,183.97378484516398,22.584370350757194,cotton,1.6729696919844885
183.51154770420544,34.86987819658458,118.59318370444464,5.018106439601409,353.2821505371842,14.191198678817871,cotton,1.727799502241768
84.46397424032597,57.77582110813401,129.72233610172356,7.871889608194253,421.12930086490616,33.45238624738182,rice,3.072536395838159
88.45780376173416,56.35625108307151,36.39191277479257,7.487614621422093,774.3002759271722,17.82987318544835,rice,3.7069162825212314
58.173723253295776,60.07256173703949,105.30555696401454,5.30610801167297,777.9887247858425,11.501739148684546,cotton,1.5178589057457226
83.78701261443291,28.770026072834458,54.86605270142636,5.865236961959574,688.3978156090712,13.529064858726159,rice,3.040958827813768
105.71806780639173,32.09679368148462,57.509062221588565,8.366459969056857,286.6991264641809,27.05364965343615,maize,2.8893192637151177
85.40209685534936,18.767586176734557,139.03471321163602,6.876637431518606,773.0212181243297,26.998294989792832,rice,4.117331905180862
67.74050675141112,55.88569802922788,184.02610733017187,7.704622389204629,567.0056485071594,17.285128790296966,rice,2.8570546872548594
74.12717422012017,12.785798913495679,92.67618988610238,5.558364139074916,344.7050958630503,30.361044142487415,cotton,1.772576997526163
142.15575360654515,51.83776348664213,57.39486914219427,5.340211680717221,576.2561877385748,31.66192435118696,cotton,1.4644624840805311
91.2667436811585,70.87871193961436,136.77444870259777,7.635667715386194,62.39204733989494,35.77407353174131,maize,3.1813979154070497
122.8539722096151,72.35825038027434,176.8136683430572,7.2434898209257605,159.61601170566018,26.378249962990637,maize,3.5668159463737683
150.68345417097137,41.43264322589732,154.69738420204834,7.223911716847055,672.2642836672758,31.82385419613204,rice,4.002728171758328
188.07896572587305,42.151258174915164,176.37630149658568,6.710538327316776,534.1802276548783,31.086791033605746,rice,3.8204884192306587
57.86242796821979,15.387842810561216,116.57984078194389,6.754313371106195,323.146025968913,17.2186533570814,maize,2.6124036103463544
209.88207978180853,56.9535517810125,155.33772398645436,7.442790021225015,425.4999801670391,18.686325982254463,rice,4.34995979458126
175.58007789818157,67.48815942609919,45.21162068460856,5.580009924484781,728.8566122343252,23.3975070810804,rice,4.178589866245909
66.35180638977438,27.125853822329912,82.68943076537447,5.9110738634278235,523.6835821093149,10.533091090818958,rice,3.3005198869570753
224.71572482135545,39.49106171433553,90.11884960667403,7.98654708208022,348.6119629507477,18.327137648416258,maize,3.725203674749586
234.17448010636264,68.71875357356893,112.03323432428623,5.735460804048631,140.24499304815126,23.268720453638664,cotton,1.6349005724534653
62.21559197097275,71.39843273636016,187.23374484622826,6.685238285517196,270.31010121917075,13.025940267872024,wheat,3.042175588126216
105.37552962944075,27.022598618495817,177.37338083999137,7.310557856026737,783.7551745974375,13.535724857703512,rice,3.5821114997205177
211.24025595861227,48.5399444178955,44.21458861205322,8.499699307332707,378.02229713883315,22.970628600645554,maize,3.7350504234569786
199.65193807673168,23.474520544507897,51.10213733884338,6.241165325981328,403.87959788364566,30.46702088440607,rice,4.137983812338404
86.90420387127546,17.131513489768956,84.37529892600404,6.212371506499775,423.94852429776154,33.34497006577913,rice,3.621532850358917
91.86986466734206,73.77843509743703,72.3338958603213,7.87035351773467,713.0780172111583,25.29678913013296,rice,3.3787325315448467
124.0944205582764,67.43552529624765,130.6587715681272,7.722012445039454,502.9462132889824,23.29297165130847,rice,4.229907490811353
146.90459703820426,63.20244312622217,182.49968859761807,7.4243035269381945,570.2577773389417,20.759855916873146,rice,3.7582136148418783
173.6509543060592,13.41364231691983,193.21247750106562,6.352918549636115,342.060156911828,15.402571788252974,cotton,1.862641824706813
123.78272791395449,69.06101548971802,137.64853145634078,5.795756480642863,71.81571394173076,14.103736078802212,wheat,2.720930148520896
142.50694322662957,40.66308531337686,170.8686562521956,6.934921930339394,748.2296856821332,32.17310064653063,rice,3.7357043398707166
199.4941876267513,33.967658630710176,114.53639604154348,8.004893172526565,761.8457606873048,23.020185701945415,rice,4.225077576450632
57.33664057811958,48.253345271776354,57.49885043480715,8.035109832834346,761.8647900110383,32.12896687343313,rice,3.61194307724195
100.48738886880415,16.39472699064891,114.44391417682593,4.933993380281754,757.7653149850374,29.71432500521763,cotton,2.0412759757910086
192.66991717691047,62.96525845466792,119.91486825877719,6.213401135252603,661.4314558021708,15.429085602734608,rice,4.245350571541527
229.04136753743987,50.770455382180714,153.64236155844017,6.358887824794998,563.4470375872452,24.288603397914322,rice,4.329821707191472
152.33548842313323,23.061306781121726,59.57893814732284,8.410461470095013,683.3824387004643,22.43246565183506,rice,3.673911522223614
156.42269705306313,23.176253983833192,86.29586877561171,7.2119920609703385,500.4096792507772,21.86845817053951,rice,3.6299438707630802
71.4344022679552,22.897405610087198,85.52494445862193,6.128985669048282,150.7772104190177,25.191989377706786,cotton,1.865099591850875
139.48247336469092,13.99016712863538,192.69912723340968,4.604231543942372,343.4136237810658,37.49829323011226,cotton,2.075612324814601
156.5234532910046,51.145891456017935,99.9100928588094,6.761540640396784,778.4711839797031,32.76121673478087,rice,3.561805239112427
98.49410072694593,68.82437243119557,155.91691411366637,4.884303902553425,313.35336019674224,35.303948085650966,cotton,1.956453005658029
103.84864618987619,11.224874979117201,155.14604864739903,7.837799829391052,700.8709352985271,10.82990832892905,rice,3.7368080883263683
125.45683262092453,13.430325147989148,67.79795326458344,7.510074642281449,119.90860308115218,13.929418270190165,wheat,2.4927395918047854
54.014239555545274,50.093919368086205,122.93654408691178,6.342036639632715,300.63788178160223,12.373382486287777,cotton,1.853964449131659
114.41583311663565,67.36469797702367,180.97452079735666,6.216843118166799,313.2149935455347,17.370468141827747,cotton,1.6520397496983519
92.28960139930894,32.87172233980435,105.5355895022509,8.089355862275074,88.70190733173513,22.372989775066213,maize,2.4466960809152933
115.49947043558294,34.47300791654055,190.1211513216583,5.653833401672514,139.32074764006623,27.97749093436491,cotton,1.8482218199049067
73.95242636385024,51.744254824774316,58.60248127834909,5.496079848427083,194.87390834132825,24.023275456024855,cotton,1.6687679036076961
228.105456147979,29.19490223869029,33.34863903932553,8.256789731303048,678.3616931075846,35.289149617567915,rice,4.164395843752342
168.71849071080973,11.86258562543789,180.46169716605488,7.736983347013931,97.5514924548548,36.315966849028186,maize,4.201875274165135
185.8204638288979,61.46599626711173,172.582615633199,7.7825023722687785,274.02567600829036,14.57858663352885,wheat,3.2850432698415397
207.83424772146765,53.795493905901715,198.66617766809205,5.280775257103702,57.63125194195064,33.881561767413984,cotton,1.9267607191959242
149.68843978581145,50.652919933896136,142.29082786023667,5.073183965723738,571.7208090522686,23.48822171237243,cotton,1.8704999163832914
67.38405761748474,61.91788902942762,188.60382680008692,4.604118199268539,515.2273175325349,22.69322519688676,cotton,1.7889438527201542
157.42130836370956,57.26615862934263,168.85082451513995,5.448166035674721,533.7366965398563,31.97830175756791,cotton,2.0235974614489876
167.36822360417582,24.41173917248248,171.99673996161565,7.596761966857299,330.787088535964,12.607934253256545,maize,3.4836404721831054
199.08789483686598,34.67367328603458,122.44548268176828,5.460153675056599,206.20086595067679,34.70980756773611,cotton,1.8079253061420346
136.3319092459359,18.82770991750375,88.82562762500795,7.416413134379505,590.240159964525,28.78417392733321,rice,3.5320788992046053
75.51606055911276,19.08999093925167,188.22045305779073,5.5076330614696865,658.3384045555214,34.50732501442394,rice,2.9464611867393393
106.7551811597449,57.33370224495775,97.781091610861,6.081169991802687,153.95112357365133,37.84537217581344,cotton,1.595284965406264
122.61645927972702,70.10200748877487,116.98748610494043,8.432649159645633,415.122070953066,24.504124666003094,rice,3.8380764682541524
179.18344826632026,77.39128087027973,100.3005752825338,5.479246925136542,236.5367614841469,12.611341541450011,wheat,2.7900274311938986
164.15566093378237,53.98429822846111,121.66729651283548,6.005482509193071,176.08014590460027,14.662668162064822,wheat,3.0596009778181847
121.21934517956925,22.88709263526699,104.6909142186189,5.704348721860855,600.7439851212494,19.06131079152068,rice,3.5821623481114884
247.30304975859593,17.39552418142515,28.634160544305658,4.938499945320009,453.57270160462775,12.899482379771868,cotton,1.643384218013916
171.15496387137745,66.89956800757304,178.76867348138575,6.4595765685233,212.13899928400082,32.829571131857556,cotton,1.6621725217877088
97.44535834719889,50.512953345199946,99.99088740483856,6.014762653332009,282.5000084086588,18.312299828917517,wheat,2.9481860525906245
70.35649452408074,53.27995147096039,126.00985673132277,7.27954834322912,774.9902534958068,37.32481326455623,rice,3.2660561316569052
80.5718278368664,64.70234621282964,45.053804496437664,7.770378187806185,686.5096735314175,29.67256009409196,rice,3.0707789489708004
99.19154567690163,59.229405941271615,20.609812636875045,6.676998857982554,709.9600571548463,14.856050367155614,rice,3.5648703033585387
